Date,AGG,DBC,^VIX,VTI
2010-08-02 00:00:00+00:00,75.70929718017578,21.476337432861328,44.843299865722656,22.010000228881836
2010-08-03 00:00:00+00:00,75.7586669921875,21.54998207092285,44.601356506347656,22.6299991607666
2010-08-04 00:00:00+00:00,75.62471771240234,21.73409080505371,44.952552795410156,22.209999084472656
2010-08-05 00:00:00+00:00,75.71635437011719,21.632831573486328,44.8588981628418,22.100000381469727
2010-08-06 00:00:00+00:00,75.8643798828125,21.439516067504883,44.69501876831055,21.739999771118164
2010-08-09 00:00:00+00:00,75.8643798828125,21.51316261291504,44.92913818359375,22.139999389648438
2010-08-10 00:00:00+00:00,75.99126434326172,21.283023834228516,44.64817810058594,22.3700008392334
2010-08-11 00:00:00+00:00,76.06172943115234,20.804340362548828,43.32926940917969,25.389999389648438
2010-08-12 00:00:00+00:00,75.9418716430664,20.64784812927246,43.087337493896484,25.729999542236328
2010-08-13 00:00:00+00:00,76.11808013916016,20.629436492919922,42.92344665527344,26.239999771118164
2010-08-16 00:00:00+00:00,76.37187957763672,20.564998626708984,42.88441848754883,26.100000381469727
2010-08-17 00:00:00+00:00,76.28025817871094,20.859573364257812,43.49314498901367,24.329999923706055
2010-08-18 00:00:00+00:00,76.19567108154297,20.776723861694336,43.59462356567383,24.59000015258789
2010-08-19 00:00:00+00:00,76.44235229492188,20.564998626708984,42.829776763916016,26.440000534057617
2010-08-20 00:00:00+00:00,76.33668518066406,20.436120986938477,42.6815185546875,25.489999771118164
2010-08-23 00:00:00+00:00,76.4141845703125,20.29804039001465,42.4551887512207,25.65999984741211
2010-08-24 00:00:00+00:00,76.71726989746094,20.067903518676758,41.846458435058594,27.459999084472656
2010-08-25 00:00:00+00:00,76.54105377197266,20.169160842895508,41.979129791259766,26.700000762939453
2010-08-26 00:00:00+00:00,76.63973236083984,20.39929962158203,41.721595764160156,27.3700008392334
2010-08-27 00:00:00+00:00,76.216796875,20.749109268188477,42.43959426879883,24.450000762939453
2010-08-30 00:00:00+00:00,76.7313461303711,20.7122859954834,41.82305145263672,27.209999084472656
2010-08-31 00:00:00+00:00,76.7877426147461,20.436120986938477,41.83084487915039,26.049999237060547
2010-09-01 00:00:00+00:00,76.6238021850586,20.84115982055664,43.05611038208008,23.889999389648438
2010-09-02 00:00:00+00:00,76.52484130859375,20.988449096679688,43.50876235961914,23.190000534057617
2010-09-03 00:00:00+00:00,76.34814453125,21.098915100097656,44.08628845214844,21.309999465942383
2010-09-07 00:00:00+00:00,76.56724548339844,21.209383010864258,43.61022186279297,23.799999237060547
2010-09-08 00:00:00+00:00,76.51069641113281,21.255407333374023,43.836544036865234,23.25
2010-09-09 00:00:00+00:00,76.14313507080078,21.13573455810547,44.055057525634766,22.809999465942383
2010-09-10 00:00:00+00:00,75.98060607910156,21.35666847229004,44.24237823486328,21.989999771118164
2010-09-13 00:00:00+00:00,76.15017700195312,21.51316261291504,44.804264068603516,21.209999084472656
2010-09-14 00:00:00+00:00,76.42586517333984,21.577598571777344,44.79648208618164,21.559999465942383
2010-09-15 00:00:00+00:00,76.28451538085938,21.5407772064209,44.94474411010742,22.100000381469727
2010-09-16 00:00:00+00:00,76.15727996826172,21.43031120300293,44.92913818359375,21.719999313354492
2010-09-17 00:00:00+00:00,76.2562255859375,21.50395393371582,44.952552795410156,22.010000228881836
2010-09-20 00:00:00+00:00,76.28451538085938,21.67885971069336,45.693965911865234,21.5
2010-09-21 00:00:00+00:00,76.60960388183594,21.448720932006836,45.5847053527832,22.350000381469727
2010-09-22 00:00:00+00:00,76.6308364868164,21.577598571777344,45.3427734375,22.510000228881836
2010-09-23 00:00:00+00:00,76.71564483642578,21.596010208129883,44.952552795410156,23.8700008392334
2010-09-24 00:00:00+00:00,76.4329605102539,21.927406311035156,45.90726089477539,21.709999084472656
2010-09-27 00:00:00+00:00,76.69447326660156,21.780118942260742,45.71113204956055,22.540000915527344
2010-09-28 00:00:00+00:00,76.87823486328125,21.780118942260742,45.97002029418945,22.600000381469727
2010-09-29 00:00:00+00:00,76.82172393798828,22.065486907958984,45.89156723022461,23.25
2010-09-30 00:00:00+00:00,76.7934341430664,22.194366455078125,45.789588928222656,23.700000762939453
2010-10-01 00:00:00+00:00,76.704833984375,22.240392684936523,45.993560791015625,22.5
2010-10-04 00:00:00+00:00,76.83240509033203,22.166748046875,45.58563995361328,23.530000686645508
2010-10-05 00:00:00+00:00,76.83240509033203,22.617813110351562,46.53484344482422,21.760000228881836
2010-10-06 00:00:00+00:00,76.91030883789062,22.62702178955078,46.48777389526367,21.489999771118164
2010-10-07 00:00:00+00:00,76.94568634033203,22.396883010864258,46.42501449584961,21.559999465942383
2010-10-08 00:00:00+00:00,77.1016616821289,23.14252471923828,46.738773345947266,20.709999084472656
2010-10-11 00:00:00+00:00,77.05912780761719,23.032058715820312,46.809410095214844,18.959999084472656
2010-10-12 00:00:00+00:00,76.98120880126953,23.14252471923828,46.97414779663086,18.93000030517578
2010-10-13 00:00:00+00:00,76.97408294677734,23.252992630004883,47.34285354614258,19.06999969482422
2010-10-14 00:00:00+00:00,76.6906967163086,23.216169357299805,47.21731948852539,19.8799991607666
2010-10-15 00:00:00+00:00,76.53482818603516,22.958417892456055,47.256553649902344,19.030000686645508
2010-10-18 00:00:00+00:00,76.80406188964844,23.188554763793945,47.51543045043945,19.09000015258789
2010-10-19 00:00:00+00:00,76.86778259277344,22.50735092163086,46.825077056884766,20.6299991607666
2010-10-20 00:00:00+00:00,76.95994567871094,23.041269302368164,47.2957763671875,19.790000915527344
2010-10-21 00:00:00+00:00,76.83941650390625,22.755897521972656,47.37422561645508,19.270000457763672
2010-10-22 00:00:00+00:00,76.8748779296875,22.9492130279541,47.51543045043945,18.780000686645508
2010-10-25 00:00:00+00:00,76.88197326660156,23.068883895874023,47.672325134277344,19.850000381469727
2010-10-26 00:00:00+00:00,76.704833984375,23.188554763793945,47.66446304321289,20.219999313354492
2010-10-27 00:00:00+00:00,76.55604553222656,23.114910125732422,47.570335388183594,20.709999084472656
2010-10-28 00:00:00+00:00,76.74735260009766,23.234580993652344,47.570335388183594,20.8799991607666
2010-10-29 00:00:00+00:00,76.91030883789062,23.17934799194336,47.63309860229492,21.200000762939453
2010-11-01 00:00:00+00:00,76.8790512084961,23.32663345336914,47.64093017578125,21.829999923706055
2010-11-02 00:00:00+00:00,77.0140151977539,23.538362503051758,48.017486572265625,21.56999969482422
2010-11-03 00:00:00+00:00,76.99981689453125,23.648828506469727,48.21360778808594,19.559999465942383
2010-11-04 00:00:00+00:00,77.36918640136719,24.210359573364258,49.15496826171875,18.520000457763672
2010-11-05 00:00:00+00:00,77.15612030029297,24.311620712280273,49.37461471557617,18.260000228881836
2010-11-08 00:00:00+00:00,77.12060546875,24.37605857849121,49.3118782043457,18.290000915527344
2010-11-09 00:00:00+00:00,76.74411010742188,24.210359573364258,48.92747116088867,19.079999923706055
2010-11-10 00:00:00+00:00,76.6801986694336,24.46811294555664,49.13927459716797,18.469999313354492
2010-11-11 00:00:00+00:00,76.6730728149414,24.265594482421875,49.00592041015625,18.639999389648438
2010-11-12 00:00:00+00:00,76.36759185791016,23.252992630004883,48.38618850708008,20.610000610351562
2010-11-15 00:00:00+00:00,75.94852447509766,23.289812088012695,48.315574645996094,20.200000762939453
2010-11-16 00:00:00+00:00,76.13324737548828,22.59940528869629,47.54680633544922,22.579999923706055
2010-11-17 00:00:00+00:00,76.15451049804688,22.424503326416016,47.625240325927734,21.760000228881836
2010-11-18 00:00:00+00:00,76.13324737548828,23.032058715820312,48.292049407958984,18.75
2010-11-19 00:00:00+00:00,76.21849060058594,22.70066261291504,48.48816680908203,18.040000915527344
2010-11-22 00:00:00+00:00,76.40316772460938,22.774309158325195,48.49600601196289,18.3700008392334
2010-11-23 00:00:00+00:00,76.48128509521484,22.71907615661621,47.80567932128906,20.6299991607666
2010-11-24 00:00:00+00:00,76.11189270019531,23.14252471923828,48.574459075927734,19.559999465942383
2010-11-26 00:00:00+00:00,76.26820373535156,23.252992630004883,48.24497985839844,22.219999313354492
2010-11-29 00:00:00+00:00,76.3178939819336,23.29901695251465,48.174373626708984,21.530000686645508
2010-11-30 00:00:00+00:00,76.26820373535156,23.078088760375977,47.87628936767578,23.540000915527344
2010-12-01 00:00:00+00:00,75.8704605102539,23.759292602539062,48.90393829345703,21.360000610351562
2010-12-02 00:00:00+00:00,75.72051239013672,23.961814880371094,49.531517028808594,19.389999389648438
2010-12-03 00:00:00+00:00,75.8704605102539,24.265594482421875,49.68840789794922,18.010000228881836
2010-12-06 00:00:00+00:00,76.14893341064453,24.23797607421875,49.67271423339844,18.020000457763672
2010-12-07 00:00:00+00:00,75.55634307861328,24.07227897644043,49.727638244628906,17.989999771118164
2010-12-08 00:00:00+00:00,75.19222259521484,24.25638771057129,49.86883544921875,17.739999771118164
2010-12-09 00:00:00+00:00,75.32781982421875,24.19194984436035,50.049251556396484,17.25
2010-12-10 00:00:00+00:00,75.18502044677734,24.155126571655273,50.37089920043945,17.610000610351562
2010-12-13 00:00:00+00:00,75.23500061035156,24.39447021484375,50.3865966796875,17.549999237060547
2010-12-14 00:00:00+00:00,74.81375885009766,24.33003044128418,50.40228271484375,17.610000610351562
2010-12-15 00:00:00+00:00,74.68528747558594,24.265594482421875,50.18263626098633,17.940000534057617
2010-12-16 00:00:00+00:00,74.8280258178711,24.182743072509766,50.48072814941406,17.389999389648438
2010-12-17 00:00:00+00:00,75.23500061035156,24.366851806640625,50.574851989746094,16.110000610351562
2010-12-20 00:00:00+00:00,75.28498077392578,24.58778190612793,50.70821762084961,16.40999984741211
2010-12-21 00:00:00+00:00,75.42780303955078,24.744274139404297,51.014163970947266,16.489999771118164
2010-12-22 00:00:00+00:00,75.3421401977539,24.87315559387207,51.208194732666016,15.449999809265137
2010-12-23 00:00:00+00:00,75.19931030273438,24.965208053588867,51.13719177246094,16.469999313354492
2010-12-27 00:00:00+00:00,75.41348266601562,24.91918182373047,51.16875457763672,17.670000076293945
2010-12-28 00:00:00+00:00,74.97225952148438,25.186138153076172,51.216064453125,17.520000457763672
2010-12-29 00:00:00+00:00,75.50230407714844,25.19534683227539,51.294925689697266,17.280000686645508
2010-12-30 00:00:00+00:00,75.4450454711914,24.891565322875977,51.231834411621094,17.520000457763672
2010-12-31 00:00:00+00:00,75.75301361083984,25.361042022705078,51.208194732666016,17.75
2011-01-03 00:00:00+00:00,75.6671142578125,25.471508026123047,51.736595153808594,17.610000610351562
2011-01-04 00:00:00+00:00,75.68856811523438,25.130905151367188,51.63405227661133,17.3799991607666
2011-01-05 00:00:00+00:00,75.32328033447266,25.397865295410156,51.91798400878906,17.020000457763672
2011-01-06 00:00:00+00:00,75.33753204345703,25.057262420654297,51.79967498779297,17.399999618530273
2011-01-07 00:00:00+00:00,75.5811538696289,24.965208053588867,51.68138885498047,17.139999389648438
2011-01-10 00:00:00+00:00,75.78169250488281,25.259782791137695,51.720802307128906,17.540000915527344
2011-01-11 00:00:00+00:00,75.63130187988281,25.545154571533203,51.92587661743164,16.889999389648438
2011-01-12 00:00:00+00:00,75.62408447265625,25.71084976196289,52.39119338989258,16.239999771118164
2011-01-13 00:00:00+00:00,75.89633178710938,25.674026489257812,52.312320709228516,16.389999389648438
2011-01-14 00:00:00+00:00,75.73871612548828,25.793701171875,52.65144729614258,15.460000038146973
2011-01-18 00:00:00+00:00,75.68856811523438,25.766082763671875,52.78551483154297,15.869999885559082
2011-01-19 00:00:00+00:00,75.70293426513672,25.738466262817383,52.15457534790039,17.309999465942383
2011-01-20 00:00:00+00:00,75.4163589477539,25.480712890625,51.996849060058594,17.989999771118164
2011-01-21 00:00:00+00:00,75.65276336669922,25.738466262817383,52.08360290527344,18.469999313354492
2011-01-24 00:00:00+00:00,75.60977172851562,25.517536163330078,52.375404357910156,17.649999618530273
2011-01-25 00:00:00+00:00,75.84619903564453,25.19534683227539,52.40694808959961,17.59000015258789
2011-01-26 00:00:00+00:00,75.595458984375,25.75687599182129,52.706661224365234,16.639999389648438
2011-01-27 00:00:00+00:00,75.72439575195312,25.535945892333984,52.864383697509766,16.149999618530273
2011-01-28 00:00:00+00:00,75.83185577392578,25.858137130737305,51.91798400878906,20.040000915527344
2011-01-31 00:00:00+00:00,75.68856811523438,26.2631778717041,52.25709915161133,19.530000686645508
2011-02-01 00:00:00+00:00,75.52764892578125,26.456491470336914,53.11676788330078,17.6299991607666
2011-02-02 00:00:00+00:00,75.4414291381836,26.714244842529297,53.05363845825195,17.299999237060547
2011-02-03 00:00:00+00:00,75.1612548828125,26.53934097290039,53.17196273803711,16.690000534057617
2011-02-04 00:00:00+00:00,74.90972900390625,26.39205551147461,53.32179260253906,15.930000305175781
2011-02-07 00:00:00+00:00,74.93848419189453,26.318410873413086,53.67670822143555,16.280000686645508
2011-02-08 00:00:00+00:00,74.72293853759766,26.493314743041992,53.94485855102539,15.8100004196167
2011-02-09 00:00:00+00:00,74.85942840576172,26.622190475463867,53.802894592285156,15.869999885559082
2011-02-10 00:00:00+00:00,74.64388275146484,26.4656982421875,53.86600112915039,16.09000015258789
2011-02-11 00:00:00+00:00,74.93848419189453,26.37364387512207,54.22089385986328,15.6899995803833
2011-02-14 00:00:00+00:00,74.97442626953125,26.502521514892578,54.36284637451172,15.949999809265137
2011-02-15 00:00:00+00:00,75.06784057617188,26.161916732788086,54.1893424987793,16.3700008392334
2011-02-16 00:00:00+00:00,75.06784057617188,26.3552303314209,54.54424285888672,16.719999313354492
2011-02-17 00:00:00+00:00,75.24744415283203,26.438081741333008,54.741416931152344,16.59000015258789
2011-02-18 00:00:00+00:00,75.21869659423828,26.410465240478516,54.84393310546875,16.43000030517578
